OBJECTID_1,ULAND,UREGBEZ,UKREIS,UGEMEINDE,UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,IstGkfz,IstSonstig,STRZUSTAND,LINREFX,LINREFY,XGCSWGS84,YGCSWGS84
202956,11,0,8,8,2018,7,10,4,3,1,5,0,0,1,0,1,0,0,0,8.04076E+20,5.81916E+21,1.34743E+16,5.24379E+16
202957,11,0,1,1,2018,7,18,7,3,5,2,0,0,1,0,0,0,0,0,7.96582E+20,5.82687E+21,1.33712E+16,5.25111E+16
202958,11,0,11,11,2018,7,10,4,3,5,2,0,1,1,0,0,0,0,0,8.05419E+20,5.83332E+21,1.3507E+16,5.2564E+16
202959,11,0,4,4,2018,7,11,5,3,5,2,0,1,1,0,0,0,0,1,7.92069E+20,5.82491E+21,1.33032E+16,5.2496E+16
202960,11,0,1,1,2018,7,10,4,3,1,5,0,1,1,0,0,0,0,0,7.97881E+20,5.82834E+21,1.33916E+16,5.25235E+16
202961,11,0,9,9,2018,7,18,7,3,5,2,0,1,1,0,0,0,0,0,8.11252E+20,5.82228E+21,1.35824E+16,5.24618E+16
202962,11,0,1,1,2018,7,10,4,3,5,2,0,1,1,0,0,0,0,0,7.93292E+20,5.82903E+21,1.33248E+16,5.25322E+16
202963,11,0,2,2,2018,7,10,4,3,5,2,0,1,1,0,0,0,0,0,7.98006E+20,5.82527E+21,1.33907E+16,5.2496E+16
202964,11,0,2,2,2018,7,9,5,3,1,5,0,1,0,0,0,0,1,1,7.98E+20,5.82597E+21,1.33912E+16,5.25022E+16
202965,11,0,9,9,2018,7,18,7,2,3,6,0,1,1,0,0,0,0,0,8.12694E+20,5.82127E+21,1.36026E+16,5.24519E+16
202966,11,0,4,4,2018,7,9,4,3,0,7,0,1,1,0,0,0,0,0,7.92428E+20,5.82578E+21,1.33092E+16,5.25035E+16
202967,11,0,2,2,2018,7,17,7,3,5,3,0,1,0,0,1,0,0,0,8.01248E+20,5.82782E+21,1.34406E+16,5.25171E+16
202968,11,0,1,1,2018,7,8,5,3,5,2,0,1,1,0,0,0,0,1,7.98491E+20,5.82666E+21,1.33991E+16,5.25082E+16
202969,11,0,2,2,2018,7,8,5,3,2,6,0,0,1,0,0,1,0,1,8.01337E+20,5.82871E+21,1.34427E+16,5.2525E+16
202970,11,0,5,5,2018,7,17,7,3,5,3,0,1,1,0,0,0,0,0,7.8328E+20,5.83069E+21,1.3179E+16,5.25524E+16
202971,11,0,12,12,2018,7,8,4,3,5,3,0,1,1,0,0,0,0,0,7.92096E+20,5.83297E+21,1.33107E+16,5.25682E+16
202972,11,0,7,7,2018,7,8,5,3,5,3,0,0,1,0,0,0,0,1,7.95491E+20,5.82556E+21,1.3354E+16,5.24999E+16
202973,11,0,1,1,2018,7,8,4,3,1,5,0,1,1,0,0,0,0,0,7.97651E+20,5.82703E+21,1.33871E+16,5.2512E+16
202974,11,0,7,7,2018,7,8,4,3,5,2,0,1,1,0,0,0,0,0,7.98736E+20,5.82395E+21,1.34002E+16,5.24837E+16
202975,11,0,11,11,2018,7,16,7,3,5,3,0,0,1,0,0,0,0,0,8.04671E+20,5.83074E+21,1.34936E+16,5.25413E+16
202976,11,0,4,4,2018,7,7,4,3,2,6,0,0,1,0,0,0,0,0,7.9239E+20,5.82611E+21,1.33089E+16,5.25065E+16
202977,11,0,1,1,2018,7,8,5,3,3,6,0,0,1,0,0,0,1,1,7.96665E+20,5.83199E+21,1.3377E+16,5.25569E+16
202978,11,0,2,2,2018,7,7,4,3,5,2,0,1,1,0,0,0,0,0,8.0031E+20,5.82763E+21,1.34267E+16,5.25158E+16
202979,11,0,1,1,2018,7,14,5,3,0,1,0,0,0,0,1,0,0,1,7.9829E+20,5.83011E+21,1.33992E+16,5.25392E+16
202980,11,0,2,2,2018,7,15,7,3,5,3,0,0,1,0,0,0,0,0,8.00498E+20,5.826E+21,1.3428E+16,5.25011E+16
202981,11,0,3,3,2018,7,7,4,3,5,3,0,1,1,0,0,0,0,0,8.0157E+20,5.83786E+21,1.34545E+16,5.26068E+16
202982,11,0,6,6,2018,7,14,5,2,0,7,0,0,1,0,0,0,0,0,7.94054E+20,5.82116E+21,1.3329E+16,5.24613E+16
202983,11,0,8,8,2018,7,13,4,3,0,2,0,0,1,0,0,0,1,0,8.06776E+20,5.81561E+21,1.35106E+16,5.24045E+16
202984,11,0,9,9,2018,7,6,5,2,4,1,1,0,1,0,0,0,0,1,8.13919E+20,5.8207E+21,1.36201E+16,5.24461E+16
202985,11,0,3,3,2018,7,15,7,2,0,1,0,1,0,0,0,0,0,0,7.99108E+20,5.82922E+21,1.34104E+16,5.25308E+16
202986,11,0,3,3,2018,7,12,4,3,2,6,0,0,1,0,0,0,0,0,8.02343E+20,5.8292E+21,1.3458E+16,5.25288E+16
202987,11,0,5,5,2018,7,14,7,3,1,1,0,1,1,0,0,0,1,0,7.86366E+20,5.82846E+21,1.32225E+16,5.25308E+16
202988,11,0,2,2,2018,7,6,5,2,5,3,1,1,1,0,0,0,0,1,7.97758E+20,5.8246E+21,1.33864E+16,5.24901E+16
202989,11,0,5,5,2018,7,14,7,3,1,5,0,0,1,0,0,0,0,0,7.87158E+20,5.82972E+21,1.32352E+16,5.25417E+16
202990,11,0,11,11,2018,7,12,4,3,6,4,0,1,0,1,0,0,0,0,8.06001E+20,5.82708E+21,1.35098E+16,5.25077E+16
202991,11,0,11,11,2018,7,0,5,2,2,6,2,0,1,0,1,0,0,1,8.05899E+20,5.83364E+21,1.35143E+16,5.25666E+16
202992,11,0,6,6,2018,7,9,4,3,2,7,0,0,1,0,0,0,0,0,7.94207E+20,5.81719E+21,1.33278E+16,5.24256E+16
202993,11,0,7,7,2018,7,23,4,3,2,6,2,0,1,0,0,0,0,1,7.9492E+20,5.82554E+21,1.33456E+16,5.25001E+16
202994,11,0,10,10,2018,7,14,7,3,5,3,0,0,1,0,0,0,0,0,8.09128E+20,5.83383E+21,1.3562E+16,5.25665E+16
202995,11,0,6,6,2018,7,7,4,2,5,3,0,0,1,0,0,0,0,0,7.88471E+20,5.8185E+21,1.32448E+16,5.24404E+16
202996,11,0,1,1,2018,7,13,7,3,1,5,0,1,1,0,0,0,0,0,7.98999E+20,5.82862E+21,1.34083E+16,5.25254E+16
202997,11,0,6,6,2018,7,23,4,3,5,3,2,1,1,0,0,0,0,1,7.94099E+20,5.81741E+21,1.33264E+16,5.24276E+16
202998,11,0,2,2,2018,7,9,4,3,5,2,0,1,1,0,0,0,0,0,8.01869E+20,5.82901E+21,1.34508E+16,5.25274E+16
202999,11,0,7,7,2018,7,13,7,3,4,6,0,1,1,0,0,0,0,0,7.95513E+20,5.82487E+21,1.33537E+16,5.24938E+16
203000,11,0,10,10,2018,7,5,4,3,5,3,0,0,1,0,0,0,0,0,8.09857E+20,5.83321E+21,1.35721E+16,5.25606E+16
203001,11,0,10,10,2018,7,18,4,3,2,6,0,0,1,0,0,0,1,0,8.07976E+20,5.83084E+21,1.35423E+16,5.25403E+16
203002,11,0,7,7,2018,7,12,7,3,1,5,0,1,0,0,0,1,0,0,7.98032E+20,5.82205E+21,1.33882E+16,5.24671E+16
203003,11,0,9,9,2018,7,6,4,3,5,2,0,1,1,0,0,0,0,0,8.10364E+20,5.82354E+21,1.35706E+16,5.24736E+16
203004,11,0,5,5,2018,7,16,4,3,5,2,0,1,1,0,0,0,0,1,7.82284E+20,5.82043E+21,1.31556E+16,5.24609E+16
203005,11,0,10,10,2018,7,16,4,3,5,3,0,1,1,0,0,0,0,0,8.12972E+20,5.82671E+21,1.36118E+16,5.25005E+16
203006,11,0,9,9,2018,7,13,7,3,2,2,0,0,1,0,1,0,0,0,8.03661E+20,5.82071E+21,1.34696E+16,5.2452E+16
203007,11,0,1,1,2018,7,10,3,3,2,6,0,0,1,0,0,0,0,0,7.96359E+20,5.82613E+21,1.33673E+16,5.25046E+16
203008,11,0,6,6,2018,7,12,7,3,2,6,0,0,1,0,0,0,0,0,7.85352E+20,5.81761E+21,1.31983E+16,5.2434E+16
203009,11,0,4,4,2018,7,15,4,3,5,5,0,0,1,0,1,0,0,0,7.9414E+20,5.82598E+21,1.33345E+16,5.25044E+16
203010,11,0,6,6,2018,7,12,7,3,5,3,0,1,1,0,0,0,0,0,7.89258E+20,5.81805E+21,1.32559E+16,5.24359E+16
203011,11,0,9,9,2018,7,13,3,3,5,3,0,1,1,0,0,0,0,0,8.1175E+20,5.81978E+21,1.35874E+16,5.24391E+16
203012,11,0,5,5,2018,7,12,7,3,5,3,0,0,1,0,0,0,0,0,7.84357E+20,5.82848E+21,1.31929E+16,5.2532E+16
203013,11,0,10,10,2018,7,16,4,3,5,2,0,0,1,0,0,0,1,1,8.09326E+20,5.83271E+21,1.35638E+16,5.25563E+16
203014,11,0,11,11,2018,7,16,3,3,6,4,0,1,0,1,0,0,0,0,8.05341E+20,5.83327E+21,1.35058E+16,5.25636E+16
203015,11,0,4,4,2018,7,15,4,2,2,6,0,1,0,0,0,1,0,0,7.92364E+20,5.8254E+21,1.33079E+16,5.25002E+16
203016,11,0,7,7,2018,7,11,7,3,0,5,0,1,1,0,0,0,0,0,7.9519E+20,5.82542E+21,1.33495E+16,5.24988E+16
203017,11,0,7,7,2018,7,17,3,3,5,3,0,1,0,0,0,0,0,0,7.95819E+20,5.81535E+21,1.33498E+16,5.24082E+16
203018,11,0,9,9,2018,7,10,7,2,5,3,0,1,1,0,0,0,0,0,8.19386E+20,5.82052E+21,1.37001E+16,5.24413E+16
203019,11,0,7,7,2018,7,13,4,3,5,3,0,0,1,0,1,0,0,0,7.95546E+20,5.82525E+21,1.33546E+16,5.24971E+16
203020,11,0,9,9,2018,7,13,4,3,0,2,0,1,0,0,0,0,1,0,8.1506E+20,5.82193E+21,1.36379E+16,5.24564E+16
203021,11,0,2,2,2018,7,18,3,3,0,6,0,0,1,0,1,0,0,0,7.98305E+20,5.82548E+21,1.33953E+16,5.24977E+16
203022,11,0,3,3,2018,7,15,5,3,2,6,0,0,1,0,0,0,1,0,7.99049E+20,5.83144E+21,1.34116E+16,5.25507E+16
203023,11,0,10,10,2018,7,14,3,3,0,7,0,0,0,0,1,0,0,1,8.13478E+20,5.82946E+21,1.36218E+16,5.25248E+16
203024,11,0,6,6,2018,7,14,3,3,0,6,0,1,0,0,0,0,1,0,7.9388E+20,5.82049E+21,1.33259E+16,5.24553E+16
203025,11,0,5,5,2018,7,14,5,3,6,7,0,1,0,1,0,0,0,0,7.83704E+20,5.83018E+21,1.31848E+16,5.25477E+16
203026,11,0,1,1,2018,7,13,3,2,5,3,0,1,1,0,0,0,0,0,7.98042E+20,5.8274E+21,1.33931E+16,5.2515E+16
203027,11,0,6,6,2018,7,14,5,3,5,3,0,1,1,0,0,0,0,0,7.89714E+20,5.81545E+21,1.32604E+16,5.24124E+16
203028,11,0,5,5,2018,7,13,3,3,2,6,0,0,1,0,0,1,0,0,7.89774E+20,5.82927E+21,1.32733E+16,5.25362E+16
203029,11,0,5,5,2018,7,13,5,3,2,6,0,0,1,0,0,0,0,0,7.82963E+20,5.82687E+21,1.31711E+16,5.25183E+16
203030,11,0,4,4,2018,7,12,5,3,6,2,0,0,1,1,0,0,0,0,7.91996E+20,5.82598E+21,1.3303E+16,5.25056E+16
203031,11,0,8,8,2018,7,13,3,3,5,3,0,0,0,0,1,0,1,0,8.02489E+20,5.82316E+21,1.34546E+16,5.24746E+16
203032,11,0,11,11,2018,7,13,3,3,2,6,0,0,1,0,0,1,0,0,8.0412E+20,5.82983E+21,1.34846E+16,5.25335E+16
203033,11,0,1,1,2018,7,12,5,3,5,3,0,1,0,0,1,0,0,0,7.97554E+20,5.83189E+21,1.339E+16,5.25556E+16
203034,11,0,9,9,2018,7,12,3,3,0,3,0,1,1,0,0,0,0,0,8.04931E+20,5.82255E+21,1.34899E+16,5.24678E+16
203035,11,0,1,1,2018,7,12,3,3,2,6,0,0,1,0,0,0,0,0,7.95513E+20,5.83072E+21,1.33589E+16,5.25462E+16
203036,11,0,1,1,2018,7,10,3,3,0,3,0,0,1,0,1,0,0,0,7.97108E+20,5.82925E+21,1.33811E+16,5.25322E+16
203037,11,0,9,9,2018,7,12,5,3,0,5,0,0,1,0,1,0,0,1,8.17666E+20,5.82093E+21,1.36752E+16,5.2446E+16
203038,11,0,12,12,2018,7,9,3,3,5,2,0,0,1,0,1,0,0,0,7.87299E+20,5.83641E+21,1.32431E+16,5.26016E+16
203039,11,0,3,3,2018,7,23,7,2,6,4,2,0,1,1,0,0,0,0,7.99677E+20,5.82922E+21,1.34188E+16,5.25305E+16
203040,11,0,12,12,2018,7,9,3,3,1,5,0,1,1,0,0,0,0,0,7.9026E+20,5.84022E+21,1.329E+16,5.26342E+16
203041,11,0,10,10,2018,7,11,5,3,2,6,0,0,1,0,0,0,0,0,8.09522E+20,5.82721E+21,1.35616E+16,5.25069E+16
203042,11,0,12,12,2018,7,8,3,3,5,3,0,0,1,0,0,0,1,0,7.90683E+20,5.83539E+21,1.3292E+16,5.25906E+16
203043,11,0,12,12,2018,7,9,5,3,5,3,0,0,1,0,0,0,0,0,7.91E+20,5.84149E+21,1.3302E+16,5.26452E+16
203044,11,0,12,12,2018,7,22,7,2,6,4,2,0,0,1,0,0,1,0,7.93454E+20,5.83351E+21,1.33311E+16,5.25723E+16
203045,11,0,6,6,2018,7,8,3,3,0,6,0,0,1,0,1,0,0,0,7.95353E+20,5.81998E+21,1.3347E+16,5.245E+16
203046,11,0,1,1,2018,7,22,7,3,5,2,2,0,1,0,0,0,0,0,7.99245E+20,5.82847E+21,1.34118E+16,5.2524E+16
203047,11,0,4,4,2018,7,9,5,3,5,2,0,1,1,0,0,0,0,0,7.91578E+20,5.82488E+21,1.32959E+16,5.2496E+16
203048,11,0,2,2,2018,7,8,5,3,2,2,0,0,1,0,0,0,0,0,7.97091E+20,5.82472E+21,1.33768E+16,5.24916E+16
203049,11,0,3,3,2018,7,7,3,3,5,2,0,1,1,0,0,0,0,0,8.00293E+20,5.83156E+21,1.343E+16,5.25511E+16
203050,11,0,1,1,2018,7,21,7,3,0,1,2,1,1,0,0,0,0,1,7.97563E+20,5.82789E+21,1.33865E+16,5.25197E+16
203051,11,0,2,2,2018,7,6,3,3,5,3,0,0,1,0,1,0,0,0,8.03069E+20,5.82746E+21,1.3467E+16,5.25128E+16
203052,11,0,7,7,2018,7,9,5,3,5,2,0,1,1,0,0,0,0,0,7.95352E+20,5.82142E+21,1.33483E+16,5.24629E+16
203053,11,0,7,7,2018,7,10,3,3,5,2,0,0,1,0,0,0,0,0,7.95621E+20,5.82447E+21,1.3355E+16,5.24901E+16
203054,11,0,7,7,2018,7,8,5,3,5,3,0,0,1,0,0,0,1,0,7.98636E+20,5.82066E+21,1.33958E+16,5.24543E+16
203055,11,0,6,6,2018,7,20,7,3,5,3,1,0,1,0,0,0,0,1,7.92681E+20,5.82172E+21,1.33094E+16,5.2467E+16
203056,11,0,7,7,2018,7,11,3,3,5,7,0,0,1,0,0,0,0,0,7.99381E+20,5.82177E+21,1.34078E+16,5.24639E+16
203057,11,0,1,1,2018,7,8,5,3,5,2,0,0,1,0,1,0,0,0,7.95413E+20,5.82956E+21,1.33564E+16,5.25359E+16
203058,11,0,2,2,2018,7,8,3,2,1,5,0,1,0,0,0,0,1,0,8.01557E+20,5.82589E+21,1.34434E+16,5.24996E+16
203059,11,0,12,12,2018,7,7,5,3,5,2,0,1,1,0,0,0,0,0,7.95051E+20,5.83246E+21,1.33537E+16,5.2562E+16
203060,11,0,1,1,2018,7,20,7,3,6,4,0,0,0,1,0,0,1,1,7.95186E+20,5.83103E+21,1.33544E+16,5.25492E+16
203061,11,0,10,10,2018,7,7,3,2,6,4,0,0,1,1,0,0,0,0,8.09113E+20,5.83021E+21,1.35584E+16,5.2534E+16
203062,11,0,11,11,2018,7,18,6,3,2,7,0,0,1,0,1,0,0,0,8.07296E+20,5.82456E+21,1.35265E+16,5.24845E+16
203063,11,0,1,1,2018,7,7,5,3,0,3,0,0,1,0,1,0,0,0,7.98574E+20,5.82687E+21,1.34005E+16,5.251E+16
203064,11,0,6,6,2018,7,17,6,3,2,2,0,1,1,0,0,0,0,0,7.91043E+20,5.81647E+21,1.32808E+16,5.24209E+16
203065,11,0,6,6,2018,7,11,3,3,0,1,0,0,0,0,1,0,0,0,7.93077E+20,5.81663E+21,1.33107E+16,5.24212E+16
203066,11,0,7,7,2018,7,14,6,3,3,6,0,0,1,0,1,0,0,0,7.94931E+20,5.82469E+21,1.3345E+16,5.24925E+16
203067,11,0,1,1,2018,7,6,5,3,5,3,0,1,0,0,0,0,1,0,7.99334E+20,5.82861E+21,1.34132E+16,5.25252E+16
203068,11,0,11,11,2018,7,13,6,3,2,2,0,1,1,0,0,0,0,0,8.06411E+20,5.82563E+21,1.35145E+16,5.24946E+16
203069,11,0,2,2,2018,7,2,3,3,0,1,2,1,0,0,0,0,0,0,8.00751E+20,5.82848E+21,1.34339E+16,5.25232E+16
203070,11,0,12,12,2018,7,6,5,3,1,5,0,1,1,0,0,0,1,0,7.93193E+20,5.83262E+21,1.33265E+16,5.25645E+16
203071,11,0,8,8,2018,7,18,2,3,0,1,0,1,0,0,0,0,0,0,8.03955E+20,5.81904E+21,1.34724E+16,5.24368E+16
203072,11,0,1,1,2018,7,0,5,3,1,5,2,1,0,0,1,0,0,0,7.98938E+20,5.82895E+21,1.34077E+16,5.25285E+16
203073,11,0,8,8,2018,7,13,6,3,1,1,0,0,1,0,0,0,0,0,8.01444E+20,5.81869E+21,1.34352E+16,5.24351E+16
203074,11,0,11,11,2018,7,10,2,2,5,2,0,0,1,0,0,0,1,0,8.04595E+20,5.82994E+21,1.34917E+16,5.25342E+16
203075,11,0,6,6,2018,7,12,6,3,5,2,0,1,1,0,0,0,0,0,7.86749E+20,5.81751E+21,1.32187E+16,5.24324E+16
203076,11,0,8,8,2018,7,18,4,3,2,2,0,1,1,0,0,0,0,0,8.01026E+20,5.82388E+21,1.34338E+16,5.24818E+16
203077,11,0,2,2,2018,7,12,4,3,6,4,0,0,1,1,0,0,0,0,8.0286E+20,5.82721E+21,1.34637E+16,5.25107E+16
203078,11,0,6,6,2018,7,10,6,3,5,3,0,0,1,0,1,0,0,0,7.92941E+20,5.81653E+21,1.33086E+16,5.24203E+16
203079,11,0,7,7,2018,7,10,2,3,1,5,0,0,1,0,0,0,0,0,7.97305E+20,5.81945E+21,1.33752E+16,5.24442E+16
203080,11,0,2,2,2018,7,10,6,3,1,5,0,1,1,0,0,0,0,0,7.99586E+20,5.8261E+21,1.34146E+16,5.25026E+16
203081,11,0,1,1,2018,7,11,4,3,5,2,0,1,1,0,0,0,0,0,7.94554E+20,5.82905E+21,1.33433E+16,5.25317E+16
203082,11,0,1,1,2018,7,8,6,3,5,2,0,1,1,0,0,0,0,0,7.99131E+20,5.82847E+21,1.34101E+16,5.2524E+16
203083,11,0,10,10,2018,7,10,2,2,5,3,0,0,1,0,1,0,0,0,8.09656E+20,5.83027E+21,1.35664E+16,5.25343E+16
203084,11,0,9,9,2018,7,8,6,3,0,2,0,1,1,0,0,0,0,0,8.06599E+20,5.82275E+21,1.35146E+16,5.24686E+16
203085,11,0,1,1,2018,7,11,4,3,6,7,0,0,1,1,0,0,0,0,7.9717E+20,5.82904E+21,1.33818E+16,5.25302E+16
203086,11,0,5,5,2018,7,9,2,3,3,6,0,0,1,0,0,1,0,0,7.87123E+20,5.82938E+21,1.32344E+16,5.25387E+16
203087,11,0,10,10,2018,7,15,4,3,2,6,0,0,1,0,0,0,0,0,8.08049E+20,5.83087E+21,1.35434E+16,5.25406E+16
203088,11,0,3,3,2018,7,14,6,3,5,2,0,1,1,0,0,0,0,0,7.99195E+20,5.83003E+21,1.34124E+16,5.2538E+16
203089,11,0,8,8,2018,7,9,2,3,0,6,0,0,0,0,0,0,1,0,8.06753E+20,5.81563E+21,1.35103E+16,5.24047E+16
203090,11,0,8,8,2018,7,7,6,3,6,2,0,0,1,1,0,0,0,0,8.0407E+20,5.81853E+21,1.34736E+16,5.24323E+16
203091,11,0,9,9,2018,7,15,4,3,2,6,0,1,0,0,0,0,1,0,8.07362E+20,5.82234E+21,1.35254E+16,5.24645E+16
203092,11,0,6,6,2018,7,14,4,3,2,6,0,0,1,0,1,0,0,0,7.93453E+20,5.81717E+21,1.33167E+16,5.24258E+16
203093,11,0,1,1,2018,7,9,2,3,0,2,0,0,1,0,1,0,0,0,7.93816E+20,5.82815E+21,1.33317E+16,5.25241E+16
203094,11,0,1,1,2018,7,14,4,3,6,4,0,1,0,1,0,0,0,0,7.97889E+20,5.82666E+21,1.33902E+16,5.25085E+16
203095,11,0,2,2,2018,7,7,6,3,1,5,0,1,1,0,0,0,0,0,8.01175E+20,5.82626E+21,1.34381E+16,5.25031E+16
203096,11,0,7,7,2018,7,8,2,3,4,6,0,1,0,0,0,0,0,0,7.96844E+20,5.82478E+21,1.33732E+16,5.24922E+16
203097,11,0,12,12,2018,7,17,6,3,5,7,0,0,1,0,1,0,0,0,7.90807E+20,5.83433E+21,1.32929E+16,5.25811E+16
203098,11,0,7,7,2018,7,13,4,3,3,6,0,0,0,0,1,0,1,0,7.94984E+20,5.8257E+21,1.33467E+16,5.25014E+16
203099,11,0,5,5,2018,7,13,4,3,2,6,0,0,1,0,0,0,0,0,7.87525E+20,5.82806E+21,1.32392E+16,5.25266E+16
203100,11,0,1,1,2018,7,17,6,3,0,7,0,1,0,0,0,0,0,0,7.97798E+20,5.83049E+21,1.33923E+16,5.25429E+16
203101,11,0,1,1,2018,7,7,2,3,5,7,0,1,1,0,0,0,0,0,7.93591E+20,5.82913E+21,1.33293E+16,5.25329E+16
203102,11,0,1,1,2018,7,18,6,3,5,2,0,0,1,0,1,0,0,0,7.98E+20,5.8289E+21,1.33939E+16,5.25285E+16
203103,11,0,10,10,2018,7,13,4,3,5,2,0,1,1,0,0,0,0,0,8.10062E+20,5.83167E+21,1.35737E+16,5.25466E+16
203104,11,0,11,11,2018,7,14,6,3,2,2,0,0,1,0,0,0,0,0,8.06169E+20,5.83455E+21,1.35191E+16,5.25746E+16
203105,11,0,8,8,2018,7,5,2,3,5,3,0,0,1,0,1,0,0,0,8.03159E+20,5.81845E+21,1.34602E+16,5.2432E+16
203106,11,0,7,7,2018,7,12,6,3,0,5,0,1,0,0,0,0,1,0,7.97287E+20,5.82119E+21,1.33765E+16,5.24598E+16
203107,11,0,11,11,2018,7,17,2,3,6,7,0,0,1,1,0,0,0,0,8.06802E+20,5.82752E+21,1.35219E+16,5.25113E+16
203108,11,0,8,8,2018,7,13,4,3,6,4,0,0,0,1,1,0,0,0,8.00826E+20,5.82258E+21,1.34297E+16,5.24703E+16
203109,11,0,1,1,2018,7,20,2,3,2,2,1,0,0,0,1,0,1,0,7.93546E+20,5.82901E+21,1.33285E+16,5.25319E+16
203110,11,0,12,12,2018,7,13,4,3,2,6,0,0,1,0,0,0,0,0,7.94114E+20,5.83651E+21,1.33435E+16,5.25988E+16
203111,11,0,5,5,2018,7,11,6,2,0,2,0,1,1,0,0,0,0,0,7.8589E+20,5.82923E+21,1.32161E+16,5.2538E+16
203112,11,0,1,1,2018,7,20,2,3,3,6,0,1,1,0,0,0,0,0,7.9834E+20,5.82933E+21,1.33992E+16,5.25322E+16
203113,11,0,7,7,2018,7,10,6,2,5,2,0,0,1,0,1,0,0,0,7.97317E+20,5.82218E+21,1.33778E+16,5.24686E+16
203114,11,0,2,2,2018,7,12,4,3,2,6,0,1,1,0,0,0,0,0,7.98471E+20,5.82555E+21,1.33978E+16,5.24982E+16
203115,11,0,6,6,2018,7,12,4,3,6,2,0,0,1,1,0,0,0,0,7.93644E+20,5.8206E+21,1.33225E+16,5.24565E+16
203116,11,0,11,11,2018,7,9,6,3,2,2,0,0,1,0,0,0,0,0,8.05198E+20,5.82897E+21,1.34997E+16,5.25251E+16
203117,11,0,1,1,2018,7,17,2,3,5,3,0,0,1,0,1,0,0,0,7.95328E+20,5.82617E+21,1.33522E+16,5.25055E+16
203118,11,0,2,2,2018,7,11,4,2,5,3,0,1,0,0,0,0,1,0,8.00274E+20,5.82763E+21,1.34261E+16,5.25159E+16
203119,11,0,11,11,2018,7,9,4,3,5,7,0,0,1,0,0,0,0,0,8.03231E+20,5.83023E+21,1.3472E+16,5.25376E+16
203120,11,0,6,6,2018,7,7,6,2,5,2,0,1,0,0,0,1,0,0,7.95313E+20,5.81998E+21,1.33465E+16,5.245E+16
203121,11,0,4,4,2018,7,17,2,3,5,2,0,1,1,0,0,0,0,0,7.91622E+20,5.82244E+21,1.32945E+16,5.2474E+16
203122,11,0,4,4,2018,7,1,6,3,9,1,2,0,1,0,0,0,0,0,7.89935E+20,5.8251E+21,1.3272E+16,5.24988E+16
203123,11,0,3,3,2018,7,17,2,3,5,2,0,0,1,0,0,0,0,0,8.00304E+20,5.83159E+21,1.34302E+16,5.25514E+16
203124,11,0,9,9,2018,7,9,4,3,2,6,0,0,1,0,0,0,0,0,8.1293E+20,5.82138E+21,1.36062E+16,5.24527E+16
203125,11,0,9,9,2018,7,16,2,3,2,2,0,0,1,0,0,1,0,0,8.06411E+20,5.82298E+21,1.3512E+16,5.24708E+16
203126,11,0,3,3,2018,7,21,6,3,5,3,1,1,0,0,0,0,0,1,8.0376E+20,5.8393E+21,1.3488E+16,5.26186E+16
203127,11,0,3,3,2018,7,15,2,3,5,3,0,1,1,0,0,0,0,0,7.98074E+20,5.8347E+21,1.34002E+16,5.25805E+16
203128,11,0,4,4,2018,7,14,2,3,5,2,0,1,1,0,0,0,0,0,7.9331E+20,5.82722E+21,1.33234E+16,5.2516E+16
203129,11,0,1,1,2018,7,8,4,2,5,2,0,0,1,0,1,0,0,0,7.96167E+20,5.8265E+21,1.33648E+16,5.2508E+16
203130,11,0,7,7,2018,7,19,6,2,6,4,0,1,0,1,0,0,0,0,7.97884E+20,5.82387E+21,1.33877E+16,5.24835E+16
203131,11,0,6,6,2018,7,14,2,3,1,5,0,1,1,0,0,0,0,0,7.94731E+20,5.81805E+21,1.33362E+16,5.2433E+16
203132,11,0,2,2,2018,7,20,6,3,5,2,1,0,1,0,0,0,0,0,7.99071E+20,5.82561E+21,1.34067E+16,5.24984E+16
203133,11,0,8,8,2018,7,7,4,2,2,2,0,0,1,0,1,0,0,0,8.01518E+20,5.8176E+21,1.34354E+16,5.24253E+16
203134,11,0,8,8,2018,7,7,4,3,7,7,0,0,1,0,0,0,0,0,8.05552E+20,5.81611E+21,1.34931E+16,5.24097E+16
203135,11,0,9,9,2018,7,13,2,3,5,3,0,0,1,0,1,0,0,0,8.14524E+20,5.82105E+21,1.36293E+16,5.24489E+16
203136,11,0,8,8,2018,7,20,6,3,1,5,0,1,1,0,0,0,0,0,8.00607E+20,5.82442E+21,1.34281E+16,5.24869E+16
203137,11,0,11,11,2018,7,13,2,3,2,6,0,0,0,0,0,0,1,0,8.04224E+20,5.82985E+21,1.34862E+16,5.25336E+16
203138,11,0,1,1,2018,7,9,4,3,0,5,0,1,1,0,0,0,0,0,7.96706E+20,5.82684E+21,1.3373E+16,5.25108E+16
203139,11,0,4,4,2018,7,13,2,3,1,5,0,1,1,0,0,0,0,0,7.92341E+20,5.82589E+21,1.3308E+16,5.25046E+16
203140,11,0,8,8,2018,7,22,4,3,5,2,2,0,1,0,0,0,0,0,8.03197E+20,5.82271E+21,1.34646E+16,5.24702E+16
203141,11,0,2,2,2018,7,19,6,3,2,4,1,1,0,1,0,0,0,0,8.00093E+20,5.82567E+21,1.34217E+16,5.24984E+16
203142,11,0,4,4,2018,7,12,2,3,6,7,0,0,1,1,0,0,0,0,7.92235E+20,5.82727E+21,1.33077E+16,5.2517E+16
